ANM	Sex	EE	AP	Slice	Name	CCF_ID	tau	new_names
R2_F2	F	0	237.469715294137	12	Medial mammillary nucleus, median part	732	9.94912147521973	Hypothalamus
R2_F2	F	0	204.579679032137	13	Medial mammillary nucleus, posterior part	606826655	18.3413600921631	Hypothalamus
R2_F2	F	0	346.142247189448	6	Medial preoptic area	523	9.31963348388672	Hypothalamus
R2_F2	F	0	326.593199460133	7	Medial preoptic nucleus	515	8.8947696685791	Hypothalamus
R2_F2	F	0	365.072740846	5	Medial septal nucleus	564	9.09168338775635	Pallidum
R2_F2	F	0	112.422569865627	17	Medial vestibular nucleus	202	8.65987396240234	Medulla
R2_F2	F	0	242.929242420491	11	Median eminence	10671	9.72600555419922	Hypothalamus
R2_F2	F	0	326.593199460133	7	Median preoptic nucleus	452	13.0834445953369	Hypothalamus
R2_F2	F	0	297.20924812314	8	Mediodorsal nucleus of thalamus	362	8.8116397857666	Thalamus
R2_F2	F	0	148.515208521511	15	Medulla	354	10.115026473999	Medulla
R2_F2	F	0	242.929242420491	11	Midbrain	313	9.57453727722168	Midbrain
R2_F2	F	0	237.469715294137	12	Midbrain reticular nucleus	128	9.64468574523926	Midbrain
R2_F2	F	0	183.010045382791	14	Midbrain reticular nucleus, retrorubral area	246	9.97768402099609	Midbrain
R2_F2	F	0	134.78831993807	16	Midbrain trigeminal nucleus	460	9.65866279602051	Midbrain
R2_F2	F	0	134.78831993807	16	Motor nucleus of trigeminal	621	9.54560470581055	Pons
R2_F2	F	0	65.3764139575754	19	Nodulus (X)	968	7.99389791488647	Cerebellum
R2_F2	F	0	393.628429227209	4	Nucleus accumbens	56	8.03227043151855	Striatum
R2_F2	F	0	65.3764139575754	19	Nucleus ambiguus, dorsal division	939	8.35759735107422	Medulla
R2_F2	F	0	44.0471151313043	20	Nucleus ambiguus, ventral division	143	8.85634708404541	Medulla
R2_F2	F	0	112.422569865627	17	Nucleus incertus	604	8.92340564727783	Pons
R2_F2	F	0	237.469715294137	12	Nucleus of Darkschewitsch	587	9.40780067443848	Midbrain
R2_F2	F	0	44.0471151313043	20	Nucleus of Roller	177	8.7912425994873	Medulla
R2_F2	F	0	297.20924812314	8	Nucleus of reuniens	181	9.26632404327393	Thalamus
R2_F2	F	0	95.6205783671508	18	Nucleus prepositus	169	8.32711219787598	Medulla
R2_F2	F	0	134.78831993807	16	Nucleus raphe magnus	206	9.86643123626709	Medulla
R2_F2	F	0	65.3764139575754	19	Nucleus raphe obscurus	222	8.68134498596191	Medulla
R2_F2	F	0	112.422569865627	17	Nucleus raphe pallidus	230	10.6962518692017	Medulla
R2_F2	F	0	134.78831993807	16	Nucleus raphe pontis	238	9.62541007995605	Pons
R2_F2	F	0	183.010045382791	14	Nucleus sagulum	271	9.85876274108887	Midbrain
R2_F2	F	0	65.3764139575754	19	Nucleus x	765	8.31773376464844	Medulla
R2_F2	F	0	95.6205783671508	18	Nucleus y	781	8.77798080444336	Medulla
R2_F2	F	0	183.010045382791	14	Oculomotor nucleus	35	9.30205917358398	Midbrain
R2_F2	F	0	449.210757023224	1	Olfactory areas	698	8.32532596588135	Olfactory areas
R2_F2	F	0	393.628429227209	4	Olfactory tubercle	754	8.08328533172607	Striatum
R2_F2	F	0	237.469715294137	12	Olivary pretectal nucleus	706	9.21755409240723	Midbrain
R2_F2	F	0	449.210757023224	1	Orbital area, lateral part, layer 1	448	10.4647283554077	Isocortex
R2_F2	F	0	449.210757023224	1	Orbital area, lateral part, layer 2/3	412	9.49521064758301	Isocortex
R2_F2	F	0	429.028158796435	2	Orbital area, lateral part, layer 5	630	9.05077648162842	Isocortex
R2_F2	F	0	407.676885944119	3	Orbital area, lateral part, layer 6a	440	8.64696407318115	Isocortex
R2_F2	F	0	393.628429227209	4	Orbital area, lateral part, layer 6b	488	8.84024238586426	Isocortex
R2_F2	F	0	449.210757023224	1	Orbital area, medial part, layer 1	484	10.3383989334106	Isocortex
R2_F2	F	0	449.210757023224	1	Orbital area, medial part, layer 2/3	582	9.36463928222656	Isocortex
R2_F2	F	0	429.028158796435	2	Orbital area, medial part, layer 5	620	8.83141136169434	Isocortex
R2_F2	F	0	407.676885944119	3	Orbital area, medial part, layer 6a	910	8.37285614013672	Isocortex
R2_F2	F	0	393.628429227209	4	Orbital area, medial part, layer 6b	527696977	8.88113021850586	Isocortex
R2_F2	F	0	449.210757023224	1	Orbital area, ventrolateral part, layer 1	969	10.1169109344482	Isocortex
R2_F2	F	0	449.210757023224	1	Orbital area, ventrolateral part, layer 2/3	288	9.28188228607178	Isocortex
R2_F2	F	0	429.028158796435	2	Orbital area, ventrolateral part, layer 5	1125	8.90948677062988	Isocortex
R2_F2	F	0	407.676885944119	3	Orbital area, ventrolateral part, layer 6a	608	8.47780990600586	Isocortex
R2_F2	F	0	393.628429227209	4	Orbital area, ventrolateral part, layer 6b	680	8.62393569946289	Isocortex
R2_F2	F	0	365.072740846	5	Pallidum	803	8.99902534484863	Pallidum
R2_F2	F	0	183.010045382791	14	Parabigeminal nucleus	874	9.51047420501709	Midbrain
R2_F2	F	0	148.515208521511	15	Parabrachial nucleus	867	9.51297664642334	Pons
R2_F2	F	0	275.41680479489	9	Paracentral nucleus	907	8.65091609954834	Thalamus
R2_F2	F	0	242.929242420491	11	Parafascicular nucleus	930	8.62539100646973	Thalamus
R2_F2	F	0	134.78831993807	16	Paraflocculus	1041	9.65209197998047	Cerebellum
R2_F2	F	0	95.6205783671508	18	Paragigantocellular reticular nucleus, dorsal part	970	8.885085105896	Medulla
R2_F2	F	0	95.6205783671508	18	Paragigantocellular reticular nucleus, lateral part	978	8.94739055633545	Medulla
R2_F2	F	0	95.6205783671508	18	Paramedian lobule	1025	8.74352550506592	Cerebellum
R2_F2	F	0	204.579679032137	13	Paranigral nucleus	607344830	9.09844779968262	Midbrain
R2_F2	F	0	44.0471151313043	20	Parasolitary nucleus	859	8.69331645965576	Medulla
R2_F2	F	0	326.593199460133	7	Parastrial nucleus	1109	9.20108032226562	Hypothalamus
R2_F2	F	0	148.515208521511	15	Parasubiculum	843	9.77145195007324	Hippocampal formation
R2_F2	F	0	242.929242420491	11	Parasubthalamic nucleus	364	9.06286525726318	Hypothalamus
R2_F2	F	0	297.20924812314	8	Parataenial nucleus	15	9.11414337158203	Thalamus
R2_F2	F	0	44.0471151313043	20	Paratrigeminal nucleus	589508451	9.14935207366943	Medulla
R2_F2	F	0	297.20924812314	8	Paraventricular hypothalamic nucleus	38	9.12624931335449	Hypothalamus
R2_F2	F	0	275.41680479489	9	Paraventricular hypothalamic nucleus, descending division	63	9.27945518493652	Hypothalamus
R2_F2	F	0	297.20924812314	8	Paraventricular nucleus of the thalamus	149	9.16046810150146	Thalamus
R2_F2	F	0	148.515208521511	15	Parvicellular motor 5 nucleus	549009223	9.74011421203613	Pons
R2_F2	F	0	112.422569865627	17	Parvicellular reticular nucleus	852	8.94888591766357	Medulla
R2_F2	F	0	148.515208521511	15	Pedunculopontine nucleus	1052	9.50336074829102	Midbrain
R2_F2	F	0	275.41680479489	9	Perifornical nucleus	576073704	9.28178310394287	Hypothalamus
R2_F2	F	0	237.469715294137	12	Peripeduncular nucleus	1044	9.59073448181152	Thalamus
R2_F2	F	0	275.41680479489	9	Perireunensis nucleus	1077	9.16145133972168	Thalamus
R2_F2	F	0	255.797833066449	10	Perirhinal area, layer 1	540	10.5063056945801	Isocortex
R2_F2	F	0	255.797833066449	10	Perirhinal area, layer 2/3	888	9.67292976379395	Isocortex
R2_F2	F	0	242.929242420491	11	Perirhinal area, layer 5	692	9.29709625244141	Isocortex
R2_F2	F	0	242.929242420491	11	Perirhinal area, layer 6a	335	8.90047264099121	Isocortex
R2_F2	F	0	237.469715294137	12	Perirhinal area, layer 6b	368	8.88477516174316	Isocortex
R2_F2	F	0	148.515208521511	15	Peritrigeminal zone	549009215	9.71366405487061	Pons
R2_F2	F	0	297.20924812314	8	Periventricular hypothalamic nucleus, anterior part	30	9.0945987701416	Hypothalamus
R2_F2	F	0	275.41680479489	9	Periventricular hypothalamic nucleus, intermediate part	118	9.35873031616211	Hypothalamus
R2_F2	F	0	237.469715294137	12	Periventricular hypothalamic nucleus, posterior part	126	12.6956443786621	Hypothalamus
R2_F2	F	0	326.593199460133	7	Periventricular hypothalamic nucleus, preoptic part	133	9.33327007293701	Hypothalamus
R2_F2	F	0	407.676885944119	3	Piriform area	961	8.49928665161133	Olfactory areas
R2_F2	F	0	297.20924812314	8	Piriform-amygdalar area	788	8.91799926757812	Olfactory areas
R2_F2	F	0	183.010045382791	14	Pons	771	9.91717433929443	Pons
R2_F2	F	0	134.78831993807	16	Pontine central gray	898	9.03945350646973	Pons
R2_F2	F	0	183.010045382791	14	Pontine gray	931	9.41145992279053	Pons
R2_F2	F	0	183.010045382791	14	Pontine reticular nucleus	146	9.49859142303467	Pons
R2_F2	F	0	148.515208521511	15	Pontine reticular nucleus, caudal part	1093	9.91808414459229	Pons
R2_F2	F	0	242.929242420491	11	Posterior amygdalar nucleus	780	8.13980484008789	Cortical subplate
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 1	696	11.613109588623	Isocortex
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 2/3	643	10.7590293884277	Isocortex
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 4	759	10.3016967773438	Isocortex
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 5	791	9.47412586212158	Isocortex
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 6a	249	8.90212249755859	Isocortex
R2_F2	F	0	237.469715294137	12	Posterior auditory area, layer 6b	456	9.10487174987793	Isocortex
R2_F2	F	0	275.41680479489	9	Posterior complex of the thalamus	1020	8.33510875701904	Thalamus
R2_F2	F	0	242.929242420491	11	Posterior hypothalamic nucleus	946	9.1086540222168	Hypothalamus
R2_F2	F	0	237.469715294137	12	Posterior intralaminar thalamic nucleus	560581563	9.37787246704102	Thalamus
R2_F2	F	0	242.929242420491	11	Posterior limiting nucleus of the thalamus	1029	9.21593570709229	Thalamus
R2_F2	F	0	237.469715294137	12	Posterior pretectal nucleus	1061	9.2730016708374	Midbrain
R2_F2	F	0	237.469715294137	12	Posterior triangular thalamic nucleus	563807435	9.09503555297852	Thalamus
R2_F2	F	0	112.422569865627	17	Posterodorsal tegmental nucleus	599626927	8.70236873626709	Pons
R2_F2	F	0	148.515208521511	15	Posterolateral visual area, layer 1	750	10.1848297119141	Isocortex
R2_F2	F	0	148.515208521511	15	Posterolateral visual area, layer 2/3	269	9.65763473510742	Isocortex
R2_F2	F	0	148.515208521511	15	Posterolateral visual area, layer 4	869	9.2497673034668	Isocortex
R2_F2	F	0	148.515208521511	15	Posterolateral visual area, layer 5	902	9.23181819915771	Isocortex
R2_F2	F	0	183.010045382791	14	Posterolateral visual area, layer 6a	377	8.6840124130249	Isocortex
R2_F2	F	0	183.010045382791	14	Posterolateral visual area, layer 6b	393	8.67794704437256	Isocortex
R2_F2	F	0	237.469715294137	12	Postpiriform transition area	566	9.36324501037598	Olfactory areas
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 1	312782632	10.5087852478027	Isocortex
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 2/3	312782636	9.96591091156006	Isocortex
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 4	312782640	10.0239353179932	Isocortex
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 5	312782644	9.14998149871826	Isocortex
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 6a	312782648	8.6367015838623	Isocortex
R2_F2	F	0	183.010045382791	14	Postrhinal area, layer 6b	312782652	8.60862255096436	Isocortex
R2_F2	F	0	237.469715294137	12	Postsubiculum	1037	9.34271240234375	Hippocampal formation
R2_F2	F	0	242.929242420491	11	Precommissural nucleus	50	9.31208038330078	Midbrain
R2_F2	F	0	449.210757023224	1	Prelimbic area, layer 1	171	10.5584745407104	Isocortex
R2_F2	F	0	449.210757023224	1	Prelimbic area, layer 2/3	304	9.72478580474854	Isocortex
R2_F2	F	0	429.028158796435	2	Prelimbic area, layer 5	363	8.9250659942627	Isocortex
R2_F2	F	0	407.676885944119	3	Prelimbic area, layer 6a	84	8.3165340423584	Isocortex
R2_F2	F	0	393.628429227209	4	Prelimbic area, layer 6b	132	8.92580890655518	Isocortex
R2_F2	F	0	255.797833066449	10	Preparasubthalamic nucleus	356	9.15338230133057	Hypothalamus
R2_F2	F	0	183.010045382791	14	Presubiculum	1084	9.15413475036621	Hippocampal formation
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 1	735	11.1541557312012	Isocortex
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 2/3	251	10.256947517395	Isocortex
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 4	816	9.91803646087646	Isocortex
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 5	847	9.37274932861328	Isocortex
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 6a	954	8.86639213562012	Isocortex
R2_F2	F	0	242.929242420491	11	Primary auditory area, layer 6b	1005	8.69572448730469	Isocortex
R2_F2	F	0	407.676885944119	3	Primary motor area, Layer 1	320	12.1570339202881	Isocortex
R2_F2	F	0	407.676885944119	3	Primary motor area, Layer 2/3	943	10.7030191421509	Isocortex
R2_F2	F	0	407.676885944119	3	Primary motor area, Layer 5	648	9.67093849182129	Isocortex
R2_F2	F	0	393.628429227209	4	Primary motor area, Layer 6a	844	8.85626602172852	Isocortex
R2_F2	F	0	365.072740846	5	Primary motor area, Layer 6b	882	8.9119234085083	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, barrel field, layer 1	981	11.0968475341797	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, barrel field, layer 2/3	201	10.1941394805908	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, barrel field, layer 4	1047	9.56033515930176	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, barrel field, layer 5	1070	9.20974349975586	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, barrel field, layer 6a	1038	8.62628841400146	Isocortex
R2_F2	F	0	275.41680479489	9	Primary somatosensory area, barrel field, layer 6b	1062	8.94274711608887	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, lower limb, layer 1	1030	11.5126190185547	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, lower limb, layer 2/3	113	10.3790740966797	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, lower limb, layer 4	1094	9.71521663665771	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, lower limb, layer 5	1128	9.33475875854492	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, lower limb, layer 6a	478	8.7344856262207	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, lower limb, layer 6b	510	9.3038444519043	Isocortex
R2_F2	F	0	393.628429227209	4	Primary somatosensory area, mouth, layer 1	878	11.5151958465576	Isocortex
R2_F2	F	0	393.628429227209	4	Primary somatosensory area, mouth, layer 2/3	657	10.6198863983154	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, mouth, layer 4	950	9.88896560668945	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, mouth, layer 5	974	9.6163387298584	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, mouth, layer 6a	1102	8.86762619018555	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, mouth, layer 6b	2	8.91252517700195	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, nose, layer 1	558	11.4687395095825	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, nose, layer 2/3	838	10.5904541015625	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, nose, layer 4	654	9.83225536346436	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, nose, layer 5	702	9.62586402893066	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, nose, layer 6a	889	8.9109935760498	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, nose, layer 6b	929	8.89303493499756	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, trunk, layer 1	1006	11.0142116546631	Isocortex
R2_F2	F	0	297.20924812314	8	Primary somatosensory area, trunk, layer 2/3	670	10.1861095428467	Isocortex
R2_F2	F	0	275.41680479489	9	Primary somatosensory area, trunk, layer 4	1086	9.84699249267578	Isocortex
R2_F2	F	0	275.41680479489	9	Primary somatosensory area, trunk, layer 5	1111	9.08694934844971	Isocortex
R2_F2	F	0	275.41680479489	9	Primary somatosensory area, trunk, layer 6a	9	8.58656215667725	Isocortex
R2_F2	F	0	275.41680479489	9	Primary somatosensory area, trunk, layer 6b	461	8.43721103668213	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, unassigned, layer 1	182305693	11.1263542175293	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, unassigned, layer 2/3	182305697	10.4228467941284	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, unassigned, layer 4	182305701	9.72315216064453	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, unassigned, layer 5	182305705	9.37179756164551	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, unassigned, layer 6a	182305709	8.68967342376709	Isocortex
R2_F2	F	0	326.593199460133	7	Primary somatosensory area, unassigned, layer 6b	182305713	9.00567054748535	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, upper limb, layer 1	450	11.305947303772	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, upper limb, layer 2/3	854	10.3809251785278	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, upper limb, layer 4	577	9.67433738708496	Isocortex
R2_F2	F	0	365.072740846	5	Primary somatosensory area, upper limb, layer 5	625	9.37521553039551	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, upper limb, layer 6a	945	8.68198776245117	Isocortex
R2_F2	F	0	346.142247189448	6	Primary somatosensory area, upper limb, layer 6b	1026	9.60732460021973	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 1	593	10.8477935791016	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 2/3	821	10.2912521362305	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 4	721	9.93057060241699	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 5	778	9.25652122497559	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 6a	33	8.71226787567139	Isocortex
R2_F2	F	0	242.929242420491	11	Primary visual area, layer 6b	305	8.62702369689941	Isocortex
R2_F2	F	0	148.515208521511	15	Principal sensory nucleus of the trigeminal	7	9.56034183502197	Pons
R2_F2	F	0	242.929242420491	11	Prosubiculum	484682470	8.8210334777832	Hippocampal formation
R2_F2	F	0	44.0471151313043	20	Pyramus (VIII)	951	8.12796783447266	Cerebellum
R2_F2	F	0	204.579679032137	13	Red nucleus	214	9.55530166625977	Midbrain
R2_F2	F	0	297.20924812314	8	Reticular nucleus of the thalamus	262	8.78133201599121	Thalamus
R2_F2	F	0	237.469715294137	12	Retroparafascicular nucleus	549009203	9.38926124572754	Midbrain
R2_F2	F	0	297.20924812314	8	Retrosplenial area, dorsal part, layer 1	442	10.5198841094971	Isocortex
R2_F2	F	0	297.20924812314	8	Retrosplenial area, dorsal part, layer 2/3	434	9.99188613891602	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, dorsal part, layer 5	610	9.63477897644043	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, dorsal part, layer 6a	274	8.74461460113525	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, dorsal part, layer 6b	330	8.5137825012207	Isocortex
R2_F2	F	0	297.20924812314	8	Retrosplenial area, lateral agranular part, layer 1	671	10.6189727783203	Isocortex
R2_F2	F	0	297.20924812314	8	Retrosplenial area, lateral agranular part, layer 2/3	965	9.80789470672607	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, lateral agranular part, layer 5	774	9.16400909423828	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, lateral agranular part, layer 6a	906	8.54648780822754	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, lateral agranular part, layer 6b	279	8.32292366027832	Isocortex
R2_F2	F	0	297.20924812314	8	Retrosplenial area, ventral part, layer 1	542	9.75494575500488	Isocortex
R2_F2	F	0	297.20924812314	8	Retrosplenial area, ventral part, layer 2/3	430	9.47142028808594	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, ventral part, layer 5	687	9.23470306396484	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, ventral part, layer 6a	590	8.73638343811035	Isocortex
R2_F2	F	0	275.41680479489	9	Retrosplenial area, ventral part, layer 6b	622	8.58518981933594	Isocortex
R2_F2	F	0	275.41680479489	9	Rhomboid nucleus	189	8.78262138366699	Thalamus
R2_F2	F	0	204.579679032137	13	Rostral linear nucleus raphe	197	10.0303421020508	Midbrain
R2_F2	F	0	255.797833066449	10	Rostrolateral area, layer 1	312782604	10.9055728912354	Isocortex
R2_F2	F	0	255.797833066449	10	Rostrolateral area, layer 2/3	312782608	10.0339603424072	Isocortex
R2_F2	F	0	255.797833066449	10	Rostrolateral area, layer 4	312782612	9.77907562255859	Isocortex
R2_F2	F	0	255.797833066449	10	Rostrolateral area, layer 5	312782616	9.22419452667236	Isocortex
R2_F2	F	0	242.929242420491	11	Rostrolateral area, layer 6a	312782620	8.64474105834961	Isocortex
R2_F2	F	0	242.929242420491	11	Rostrolateral area, layer 6b	312782624	8.49092864990234	Isocortex
R2_F2	F	0	449.210757023224	1	Secondary motor area, layer 1	656	12.1475534439087	Isocortex
R2_F2	F	0	449.210757023224	1	Secondary motor area, layer 2/3	962	10.9174356460571	Isocortex
R2_F2	F	0	429.028158796435	2	Secondary motor area, layer 5	767	9.89586448669434	Isocortex
R2_F2	F	0	407.676885944119	3	Secondary motor area, layer 6a	1021	8.92243766784668	Isocortex
R2_F2	F	0	393.628429227209	4	Secondary motor area, layer 6b	1085	8.77558326721191	Isocortex
R2_F2	F	0	365.072740846	5	Septohippocampal nucleus	333	7.15058660507202	Striatum
R2_F2	F	0	134.78831993807	16	Simple lobule	1007	9.12453746795654	Cerebellum
R2_F2	F	0	65.3764139575754	19	Spinal nucleus of the trigeminal, interpolar part	437	8.45450878143311	Medulla
R2_F2	F	0	112.422569865627	17	Spinal nucleus of the trigeminal, oral part	445	8.94168281555176	Medulla
R2_F2	F	0	95.6205783671508	18	Spinal vestibular nucleus	225	8.72347640991211	Medulla
R2_F2	F	0	393.628429227209	4	Striatum	477	8.82980823516846	Striatum
R2_F2	F	0	112.422569865627	17	Subceruleus nucleus	350	8.76236629486084	Pons
R2_F2	F	0	242.929242420491	11	Subcommissural organ	599626923	10.6194858551025	Midbrain
R2_F2	F	0	297.20924812314	8	Subfornical organ	338	11.7078771591187	Hypothalamus
R2_F2	F	0	242.929242420491	11	Subgeniculate nucleus	321	8.79987144470215	Thalamus
R2_F2	F	0	242.929242420491	11	Subiculum	502	9.02711200714111	Hippocampal formation
R2_F2	F	0	112.422569865627	17	Sublaterodorsal nucleus	358	8.9494514465332	Pons
R2_F2	F	0	275.41680479489	9	Submedial nucleus of the thalamus	366	8.70115852355957	Thalamus
R2_F2	F	0	242.929242420491	11	Subparafascicular area	609	9.48436832427979	Thalamus
R2_F2	F	0	242.929242420491	11	Subparafascicular nucleus, magnocellular part	414	9.1442699432373	Thalamus
R2_F2	F	0	237.469715294137	12	Subparafascicular nucleus, parvicellular part	422	9.37433624267578	Thalamus
R2_F2	F	0	297.20924812314	8	Subparaventricular zone	347	8.96301078796387	Hypothalamus
R2_F2	F	0	393.628429227209	4	Substantia innominata	342	8.72439956665039	Pallidum
R2_F2	F	0	237.469715294137	12	Substantia nigra, compact part	374	10.1192951202393	Midbrain
R2_F2	F	0	237.469715294137	12	Substantia nigra, reticular part	381	10.0747661590576	Midbrain
R2_F2	F	0	255.797833066449	10	Subthalamic nucleus	470	9.28442573547363	Hypothalamus
R2_F2	F	0	183.010045382791	14	Superior central nucleus raphe	679	8.88095951080322	Pons
R2_F2	F	0	204.579679032137	13	Superior colliculus, motor related, deep gray layer	26	9.45937633514404	Midbrain
R2_F2	F	0	237.469715294137	12	Superior colliculus, motor related, intermediate gray layer	10	9.39611339569092	Midbrain
R2_F2	F	0	237.469715294137	12	Superior colliculus, optic layer	851	9.10056209564209	Midbrain
R2_F2	F	0	237.469715294137	12	Superior colliculus, superficial gray layer	842	8.75506114959717	Midbrain
R2_F2	F	0	237.469715294137	12	Superior colliculus, zonal layer	834	9.17121315002441	Midbrain
R2_F2	F	0	134.78831993807	16	Superior olivary complex, lateral part	114	9.88568019866943	Pons
R2_F2	F	0	148.515208521511	15	Superior olivary complex, medial part	105	10.1338472366333	Pons
R2_F2	F	0	148.515208521511	15	Superior olivary complex, periolivary region	122	10.4395370483398	Pons
R2_F2	F	0	112.422569865627	17	Superior vestibular nucleus	217	8.96489334106445	Medulla
R2_F2	F	0	365.072740846	5	Supplemental somatosensory area, layer 1	873	11.5213298797607	Isocortex
R2_F2	F	0	365.072740846	5	Supplemental somatosensory area, layer 2/3	806	10.6277866363525	Isocortex
R2_F2	F	0	365.072740846	5	Supplemental somatosensory area, layer 4	1035	10.0119256973267	Isocortex
R2_F2	F	0	365.072740846	5	Supplemental somatosensory area, layer 5	1090	9.50034523010254	Isocortex
R2_F2	F	0	346.142247189448	6	Supplemental somatosensory area, layer 6a	862	8.71732711791992	Isocortex
R2_F2	F	0	346.142247189448	6	Supplemental somatosensory area, layer 6b	893	8.60340976715088	Isocortex
R2_F2	F	0	237.469715294137	12	Suprageniculate nucleus	325	9.02009677886963	Thalamus
R2_F2	F	0	112.422569865627	17	Supragenual nucleus	318	8.82983016967773	Pons
R2_F2	F	0	237.469715294137	12	Supramammillary nucleus	525	9.6746244430542	Hypothalamus
R2_F2	F	0	297.20924812314	8	Supraoptic nucleus	390	9.57046031951904	Hypothalamus
R2_F2	F	0	148.515208521511	15	Supratrigeminal nucleus	534	9.58681392669678	Pons
R2_F2	F	0	407.676885944119	3	Taenia tecta, dorsal part	597	8.24393367767334	Olfactory areas
R2_F2	F	0	429.028158796435	2	Taenia tecta, ventral part	605	8.94255828857422	Olfactory areas
R2_F2	F	0	183.010045382791	14	Tegmental reticular nucleus	574	9.15001010894775	Pons
R2_F2	F	0	255.797833066449	10	Temporal association areas, layer 1	97	11.24303150177	Isocortex
R2_F2	F	0	255.797833066449	10	Temporal association areas, layer 2/3	1127	10.3951187133789	Isocortex
R2_F2	F	0	255.797833066449	10	Temporal association areas, layer 4	234	9.90453052520752	Isocortex
R2_F2	F	0	255.797833066449	10	Temporal association areas, layer 5	289	9.12134170532227	Isocortex
R2_F2	F	0	255.797833066449	10	Temporal association areas, layer 6a	729	8.65750885009766	Isocortex
R2_F2	F	0	242.929242420491	11	Temporal association areas, layer 6b	786	9.10383701324463	Isocortex
R2_F2	F	0	297.20924812314	8	Thalamus	549	9.00082015991211	Thalamus
R2_F2	F	0	326.593199460133	7	Triangular nucleus of septum	581	8.53086757659912	Pallidum
R2_F2	F	0	255.797833066449	10	Tuberal nucleus	614	9.6307201385498	Hypothalamus
R2_F2	F	0	242.929242420491	11	Tuberomammillary nucleus, ventral part	1	9.34650897979736	Hypothalamus
R2_F2	F	0	65.3764139575754	19	Uvula (IX)	957	8.21427059173584	Cerebellum
R2_F2	F	0	275.41680479489	9	Ventral anterior-lateral complex of the thalamus	629	8.3542366027832	Thalamus
